Date,Open,High,Low,Close,Adj Close,Volume
2022-03-28,87.720001,88.800003,87.059998,87.199997,87.199997,1134252
2022-03-29,87.699997,89.720001,87.559998,89.379997,89.379997,1620328
2022-03-30,89.500000,89.519997,88.480003,88.839996,88.839996,1075900
2022-03-31,89.239998,89.459999,88.120003,88.120003,88.120003,970438
2022-04-01,88.480003,88.599998,87.779999,87.900002,87.900002,795015
2022-04-04,88.099998,88.180000,87.019997,87.620003,87.620003,1048535
2022-04-05,87.800003,87.900002,86.540001,87.519997,87.519997,1174909
2022-04-06,87.800003,88.339996,86.860001,87.500000,87.500000,1161117
2022-04-07,88.000000,88.419998,86.459999,86.580002,86.580002,1995352
2022-04-08,87.339996,88.040001,86.820000,87.879997,87.879997,1054463
2022-04-11,88.300003,89.580002,88.300003,89.300003,89.300003,1188149
2022-04-12,88.660004,88.680000,86.940002,88.360001,88.360001,2268812
2022-04-13,88.639999,88.900002,86.959999,87.580002,87.580002,1347383
2022-04-14,87.440002,89.180000,87.300003,89.180000,89.180000,1592998
